step,epoch,total_loss,ce_loss,phase_loss,kd_loss,lr,throughput
8730,0,6.3002,4.6115,,7.9888,2.80e-04,86.07
8740,0,5.2419,6.8887,,3.5952,2.80e-04,63.27
8750,0,3.6295,3.7383,,3.5206,2.80e-04,50.40
8760,0,4.9024,5.6632,,4.1415,2.80e-04,42.44
8770,0,2.0159,2.5955,,1.4364,2.80e-04,36.83
8780,0,4.1341,3.9642,,4.3040,2.80e-04,32.45
8790,0,5.0629,7.1751,,2.9507,2.80e-04,28.45
8800,0,3.7682,4.5952,,2.9411,2.80e-04,25.59
8810,0,4.8857,4.9235,,4.8479,2.80e-04,23.12
8820,0,5.1304,5.9002,,4.3607,2.80e-04,21.09
8830,0,3.0802,3.9964,,2.1641,2.80e-04,19.59
8840,0,3.7876,4.6721,,2.9030,2.79e-04,18.33
8850,0,4.1139,5.8439,,2.3839,2.79e-04,17.25
8860,0,4.7347,7.4115,,2.0579,2.79e-04,16.30
8870,0,2.9783,4.1363,,1.8203,2.79e-04,15.40
8880,0,5.0060,3.7272,,6.2847,2.79e-04,14.64
8890,0,4.9012,7.3821,,2.4203,2.79e-04,13.88
8900,0,4.8573,5.2221,,4.4926,2.79e-04,13.11
8910,0,3.4444,4.6406,,2.2482,2.79e-04,12.45
8920,0,4.6057,4.5105,,4.7010,2.79e-04,11.92
8930,0,1.4437,1.8703,,1.0170,2.79e-04,11.44
8940,0,3.6076,3.8989,,3.3164,2.79e-04,11.00
8950,0,4.7719,6.1826,,3.3613,2.79e-04,10.59
8960,0,3.8261,5.0202,,2.6320,2.79e-04,10.22
8970,0,2.8153,4.0309,,1.5998,2.79e-04,9.86
8980,0,4.0282,5.3217,,2.7346,2.79e-04,9.55
8990,0,4.9649,6.2746,,3.6552,2.79e-04,9.25
9000,0,2.1568,2.6601,,1.6535,2.79e-04,8.96
9010,0,4.1112,3.9382,,4.2841,2.79e-04,8.69
9020,0,4.4134,5.1441,,3.6827,2.79e-04,8.45
9030,0,5.3805,6.2177,,4.5432,2.79e-04,8.23
9040,0,5.1058,6.2969,,3.9148,2.79e-04,8.02
9050,0,4.2822,5.6519,,2.9125,2.78e-04,7.85
9060,0,4.5869,6.9270,,2.2469,2.78e-04,7.69
9070,0,4.2895,5.2247,,3.3542,2.78e-04,7.53
9080,0,5.5980,6.5780,,4.6181,2.78e-04,7.35
9090,0,5.6432,3.8024,,7.4839,2.78e-04,7.18
9100,0,3.3343,3.6857,,2.9829,2.78e-04,7.01
9110,0,2.6141,3.5918,,1.6363,2.78e-04,6.85
9120,0,5.5280,6.6736,,4.3823,2.78e-04,6.70
9130,0,4.8611,6.7372,,2.9850,2.78e-04,6.57
9140,0,3.6893,4.7493,,2.6292,2.78e-04,6.44
9150,0,6.0764,5.6849,,6.4678,2.78e-04,6.31
9160,0,5.4529,4.4946,,6.4113,2.78e-04,6.20
9170,0,3.4816,3.2798,,3.6834,2.78e-04,6.08
9180,0,4.7830,4.0986,,5.4673,2.78e-04,5.97
9190,0,4.9322,6.4144,,3.4500,2.78e-04,5.87
9200,0,5.1611,6.7088,,3.6134,2.78e-04,5.76
9210,0,5.7634,7.7632,,3.7636,2.78e-04,5.66
9220,0,2.9843,3.9645,,2.0042,2.78e-04,5.58
9230,0,3.8922,6.0937,,1.6906,2.78e-04,5.48
9240,0,4.3956,6.2491,,2.5420,2.78e-04,5.38
9250,0,4.7833,7.0059,,2.5606,2.77e-04,5.29
9260,0,4.9701,5.3814,,4.5587,2.77e-04,5.20
9270,0,4.4334,6.8457,,2.0211,2.77e-04,5.11
9280,0,5.5352,4.3585,,6.7119,2.77e-04,5.03
9290,0,4.3557,4.0597,,4.6517,2.77e-04,4.96
9300,0,5.2784,6.5325,,4.0243,2.77e-04,4.88
9310,0,3.3967,4.7533,,2.0400,2.77e-04,4.80
9320,0,4.0772,5.7171,,2.4372,2.77e-04,4.73
9330,0,5.0822,5.4497,,4.7148,2.77e-04,4.65
9340,0,5.4778,6.3431,,4.6125,2.77e-04,4.59
9350,0,4.7919,3.8531,,5.7307,2.77e-04,4.53
9360,0,4.3534,3.6509,,5.0559,2.77e-04,4.47
9370,0,5.2655,5.9812,,4.5497,2.77e-04,4.41
9380,0,3.6693,4.8043,,2.5344,2.77e-04,4.35
9390,0,6.1817,4.1335,,8.2299,2.77e-04,4.30
9400,0,3.6441,4.6012,,2.6869,2.77e-04,4.23
9410,0,4.1517,5.8598,,2.4436,2.77e-04,4.16
9420,0,5.0043,5.2403,,4.7683,2.77e-04,4.09
9430,0,4.4249,6.0883,,2.7614,2.77e-04,4.02
9440,0,5.2025,7.4269,,2.9781,2.76e-04,3.96
9450,0,4.6769,6.0169,,3.3369,2.76e-04,3.90
9460,0,2.9267,3.4858,,2.3675,2.76e-04,3.85
9470,0,4.3260,4.1722,,4.4798,2.76e-04,3.79
9480,0,6.4878,6.3642,,6.6113,2.76e-04,3.75
9490,0,5.0152,5.5188,,4.5115,2.76e-04,3.70
9500,0,4.9701,6.7650,,3.1752,2.76e-04,3.65
9510,0,3.8314,3.8134,,3.8494,2.76e-04,3.61
9520,0,2.7608,3.3276,,2.1939,2.76e-04,3.57
9530,0,3.2625,4.7488,,1.7762,2.76e-04,3.54
9540,0,4.9088,7.2922,,2.5254,2.76e-04,3.50
9550,0,4.6410,7.1452,,2.1368,2.76e-04,3.47
9560,0,4.7745,6.5376,,3.0115,2.76e-04,3.43
9570,0,5.1195,4.9954,,5.2436,2.76e-04,3.39
9580,0,2.6267,2.7333,,2.5200,2.76e-04,3.36
9590,0,5.6477,5.5874,,5.7080,2.76e-04,3.32
9600,0,4.9143,5.9158,,3.9128,2.76e-04,3.29
9610,0,3.7796,4.3567,,3.2024,2.76e-04,3.26
9620,0,5.2926,3.9498,,6.6354,2.76e-04,3.22
9630,0,4.4606,3.7879,,5.1333,2.76e-04,3.19
9640,0,5.3710,5.5586,,5.1834,2.75e-04,3.16
9650,0,2.7057,3.5249,,1.8865,2.75e-04,3.13
9660,0,2.1974,2.8745,,1.5203,2.75e-04,3.10
9670,0,3.8704,3.8985,,3.8423,2.75e-04,3.07
9680,0,4.5632,6.7491,,2.3774,2.75e-04,3.04
9690,0,3.5660,2.5837,,4.5483,2.75e-04,3.01
9700,0,5.3787,6.5541,,4.2033,2.75e-04,2.98
9710,0,2.8595,4.2950,,1.4239,2.75e-04,2.70
9720,0,2.9864,4.0426,,1.9302,2.75e-04,2.68
9730,0,4.2597,5.4911,,3.0283,2.75e-04,2.66
9740,0,3.7038,3.7931,,3.6144,2.75e-04,2.64
9750,0,4.3952,4.6333,,4.1572,2.75e-04,2.61
9760,0,6.6282,8.7738,,4.4827,2.75e-04,2.58
9770,0,5.2176,6.9115,,3.5237,2.75e-04,2.55
9780,0,5.6322,6.2554,,5.0091,2.75e-04,2.53
9790,0,4.5075,7.0757,,1.9392,2.75e-04,2.50
9800,0,5.3403,6.3583,,4.3222,2.75e-04,2.49
9810,0,4.0489,5.3964,,2.7013,2.75e-04,2.48
9820,0,4.5874,6.9051,,2.2697,2.75e-04,2.46
9830,0,3.9383,4.7557,,3.1210,2.74e-04,2.45
9840,0,4.9268,6.6407,,3.2129,2.74e-04,2.43
9850,0,2.5006,2.8065,,2.1947,2.74e-04,2.42
9860,0,3.6405,4.7370,,2.5440,2.74e-04,2.41
9870,0,5.1968,5.7066,,4.6871,2.74e-04,2.39
9880,0,4.4590,5.0792,,3.8387,2.74e-04,2.38
9890,0,5.1152,6.9417,,3.2887,2.74e-04,2.37
9900,0,4.5677,5.6521,,3.4832,2.74e-04,2.36
9910,0,4.2024,5.2592,,3.1457,2.74e-04,2.34
9920,0,3.9269,3.6614,,4.1924,2.74e-04,2.33
9930,0,4.5921,5.3792,,3.8051,2.74e-04,2.32
9940,0,5.0009,4.6729,,5.3290,2.74e-04,2.31
9950,0,3.8685,5.1077,,2.6293,2.74e-04,2.29
9960,0,2.9786,2.7066,,3.2506,2.74e-04,2.28
9970,0,2.5245,3.3724,,1.6766,2.74e-04,2.26
9980,0,3.2167,4.5371,,1.8962,2.74e-04,2.25
9990,0,5.4640,6.2711,,4.6569,2.74e-04,2.24
10000,0,4.8563,3.8147,,5.8980,2.74e-04,2.23
10010,0,3.0677,3.8333,,2.3021,2.73e-04,2.22
10020,0,4.7612,7.2126,,2.3098,2.73e-04,2.21
10030,0,4.1626,3.8300,,4.4952,2.73e-04,2.20
10040,0,3.5594,3.9361,,3.1828,2.73e-04,2.19
10050,0,2.9699,3.4333,,2.5065,2.73e-04,2.18
10060,0,4.2067,5.2732,,3.1402,2.73e-04,2.17
10070,0,3.3497,3.5954,,3.1040,2.73e-04,2.16
10080,0,4.0899,3.3754,,4.8044,2.73e-04,2.15
10090,0,4.3170,5.9160,,2.7180,2.73e-04,2.14
10100,0,5.4733,4.8359,,6.1107,2.73e-04,2.13
10110,0,4.4869,4.9595,,4.0143,2.73e-04,2.12
10120,0,2.7059,3.6729,,1.7389,2.73e-04,2.11
10130,0,4.3946,5.1645,,3.6247,2.73e-04,2.10
10140,0,5.4750,5.9043,,5.0456,2.73e-04,2.09
10150,0,5.6350,6.5498,,4.7201,2.73e-04,2.08
10160,0,3.6474,4.6219,,2.6729,2.73e-04,2.07
10170,0,4.7420,6.3485,,3.1355,2.73e-04,2.06
10180,0,4.3869,4.3630,,4.4107,2.73e-04,2.05
10190,0,4.7359,6.9051,,2.5667,2.73e-04,2.04
10200,0,4.0933,3.7645,,4.4221,2.72e-04,2.03
10210,0,3.1112,3.8615,,2.3610,2.72e-04,2.02
10220,0,4.4771,6.5893,,2.3649,2.72e-04,2.01
10230,0,4.2721,5.2530,,3.2912,2.72e-04,2.00
10240,0,3.1704,3.7163,,2.6244,2.72e-04,1.99
10250,0,5.2970,5.7382,,4.8559,2.72e-04,1.98
10260,0,3.3544,3.3538,,3.3550,2.72e-04,1.97
10270,0,5.1750,7.2800,,3.0700,2.72e-04,1.96
10280,0,5.0944,6.7525,,3.4364,2.72e-04,1.96
10290,0,2.7525,2.8107,,2.6942,2.72e-04,1.95
10300,0,3.6148,3.4066,,3.8229,2.72e-04,1.94
10310,0,3.5961,3.1555,,4.0367,2.72e-04,1.93
10320,0,4.4214,5.9801,,2.8628,2.72e-04,1.92
10330,0,6.1924,7.8353,,4.5494,2.72e-04,1.91
10340,0,3.8603,4.2407,,3.4798,2.72e-04,1.90
10350,0,4.8797,5.1329,,4.6266,2.72e-04,1.90
10360,0,4.5487,5.7880,,3.3094,2.72e-04,1.89
10370,0,4.7930,6.5322,,3.0537,2.72e-04,1.88
10380,0,4.5724,6.3094,,2.8354,2.71e-04,1.87
10390,0,4.9293,6.3154,,3.5433,2.71e-04,1.87
10400,0,4.1074,3.7629,,4.4519,2.71e-04,1.86
10410,0,4.7417,6.8483,,2.6352,2.71e-04,1.85
10420,0,5.4276,4.8270,,6.0281,2.71e-04,1.85
10430,0,4.2363,5.3495,,3.1232,2.71e-04,1.84
10440,0,4.7492,6.4101,,3.0884,2.71e-04,1.83
10450,0,4.2583,6.1209,,2.3957,2.71e-04,1.83
10460,0,4.7185,6.0042,,3.4327,2.71e-04,1.82
10470,0,4.7379,4.3894,,5.0864,2.71e-04,1.81
10480,0,2.6413,3.2427,,2.0399,2.71e-04,1.81
10490,0,2.3344,3.6024,,1.0663,2.71e-04,1.80
10500,0,5.3571,7.3496,,3.3645,2.71e-04,1.79
10510,0,5.8207,4.1064,,7.5350,2.71e-04,1.79
10520,0,5.3985,6.5828,,4.2142,2.71e-04,1.78
10530,0,3.0992,3.5184,,2.6801,2.71e-04,1.77
10540,0,4.8711,5.4325,,4.3098,2.71e-04,1.77
10550,0,1.7893,2.2218,,1.3567,2.71e-04,1.76
10560,0,4.6695,6.0878,,3.2513,2.70e-04,1.75
10570,0,4.8878,6.5019,,3.2737,2.70e-04,1.75
10580,0,3.4837,4.0104,,2.9570,2.70e-04,1.74
10590,0,3.9552,5.9292,,1.9812,2.70e-04,1.74
10600,0,3.9121,4.5792,,3.2451,2.70e-04,1.73
10610,0,5.1497,6.0749,,4.2245,2.70e-04,1.72
10620,0,3.3367,3.3143,,3.3591,2.70e-04,1.72
10630,0,4.5106,6.6598,,2.3614,2.70e-04,1.71
10640,0,5.1401,6.4200,,3.8603,2.70e-04,1.71
10650,0,3.4829,3.6266,,3.3392,2.70e-04,1.70
10660,0,5.3380,4.7061,,5.9700,2.70e-04,1.70
10670,0,3.1104,3.7922,,2.4285,2.70e-04,1.69
10680,0,5.3298,7.5442,,3.1154,2.70e-04,1.68
10690,0,3.4913,3.6014,,3.3812,2.70e-04,1.68
10700,0,6.9510,7.3787,,6.5233,2.70e-04,1.67
10710,0,4.6106,5.3341,,3.8870,2.70e-04,1.67
10720,0,4.1135,6.2763,,1.9506,2.70e-04,1.66
10730,0,7.2239,9.4607,,4.9871,2.69e-04,1.66
10740,0,3.2475,2.2775,,4.2175,2.69e-04,1.65
10750,0,5.8032,6.8760,,4.7304,2.69e-04,1.65
10760,0,3.8454,4.4556,,3.2352,2.69e-04,1.64
10770,0,5.3227,6.1417,,4.5036,2.69e-04,1.64
10780,0,3.4059,4.0138,,2.7979,2.69e-04,1.63
10790,0,4.7400,6.3420,,3.1381,2.69e-04,1.63
10800,0,4.8276,4.8304,,4.8248,2.69e-04,1.62
10810,0,4.6312,6.6545,,2.6078,2.69e-04,1.62
10820,0,4.6857,4.8426,,4.5287,2.69e-04,1.61
10830,0,2.6843,3.3070,,2.0616,2.69e-04,1.61
10840,0,4.7376,6.4664,,3.0087,2.69e-04,1.60
10850,0,5.0229,6.8002,,3.2455,2.69e-04,1.60
10860,0,4.6717,5.6836,,3.6598,2.69e-04,1.59
10870,0,4.9847,5.4058,,4.5635,2.69e-04,1.59
10880,0,4.5457,5.9270,,3.1645,2.69e-04,1.58
10890,0,4.8513,6.2215,,3.4811,2.69e-04,1.58
10900,0,4.6831,5.0995,,4.2668,2.68e-04,1.57
10910,0,3.7616,5.4490,,2.0742,2.68e-04,1.57
10920,0,4.9147,6.1052,,3.7241,2.68e-04,1.56
10930,0,4.9471,3.9512,,5.9431,2.68e-04,1.56
10940,0,5.9743,6.7231,,5.2255,2.68e-04,1.55
10950,0,2.2361,2.4663,,2.0059,2.68e-04,1.55
10960,0,5.3717,5.1780,,5.5655,2.68e-04,1.55
10970,0,3.5394,5.2677,,1.8111,2.68e-04,1.54
10980,0,4.7482,5.7651,,3.7312,2.68e-04,1.54
10990,0,4.8754,5.5797,,4.1711,2.68e-04,1.53
11000,0,4.4413,6.3546,,2.5280,2.68e-04,1.53
11010,0,3.6198,4.6982,,2.5414,2.68e-04,1.52
11020,0,4.3347,5.8199,,2.8495,2.68e-04,1.52
11030,0,3.6025,2.6973,,4.5077,2.68e-04,1.51
11040,0,3.8029,4.8370,,2.7688,2.68e-04,1.51
11050,0,5.4753,7.0018,,3.9487,2.68e-04,1.51
11060,0,3.1177,3.3445,,2.8908,2.68e-04,1.50
11070,0,4.6876,6.9872,,2.3881,2.67e-04,1.50
11080,0,6.1922,6.2017,,6.1827,2.67e-04,1.49
11090,0,3.1899,4.3678,,2.0120,2.67e-04,1.49
11100,0,4.8510,5.9415,,3.7604,2.67e-04,1.49
11110,0,5.3974,7.5730,,3.2218,2.67e-04,1.48
11120,0,4.4855,6.7880,,2.1831,2.67e-04,1.48
11130,0,3.5440,4.1905,,2.8975,2.67e-04,1.47
11140,0,4.4176,6.6956,,2.1397,2.67e-04,1.47
11150,0,3.9133,4.9564,,2.8702,2.67e-04,1.47
11160,0,5.3928,7.5557,,3.2299,2.67e-04,1.46
11170,0,4.8316,6.5606,,3.1025,2.67e-04,1.46
11180,0,3.0506,3.9712,,2.1300,2.67e-04,1.45
11190,0,4.2266,5.6927,,2.7605,2.67e-04,1.45
11200,0,5.8227,6.9935,,4.6519,2.67e-04,1.45
11210,0,3.1958,4.3440,,2.0476,2.67e-04,1.44
11220,0,2.5902,3.2284,,1.9520,2.67e-04,1.44
11230,0,4.0437,4.2159,,3.8715,2.67e-04,1.44
11240,0,1.9192,2.3716,,1.4668,2.66e-04,1.37
11250,0,3.7366,5.0894,,2.3838,2.66e-04,1.37
11260,0,4.9895,4.8109,,5.1681,2.66e-04,1.37
11270,0,3.6024,3.5846,,3.6202,2.66e-04,1.37
11280,0,4.5118,5.5091,,3.5145,2.66e-04,1.36
11290,0,3.5758,3.9701,,3.1814,2.66e-04,1.36
11300,0,4.4185,5.0944,,3.7427,2.66e-04,1.36
11310,0,5.0457,5.9809,,4.1104,2.66e-04,1.36
11320,0,5.2763,5.9618,,4.5909,2.66e-04,1.35
11330,0,4.2479,3.2751,,5.2208,2.66e-04,1.35
11340,0,4.9669,4.1913,,5.7425,2.66e-04,1.35
11350,0,2.2260,3.0377,,1.4143,2.66e-04,1.34
11360,0,3.5539,3.6738,,3.4341,2.66e-04,1.34
11370,0,6.5610,5.1178,,8.0043,2.66e-04,1.34
11380,0,3.7677,5.5231,,2.0122,2.66e-04,1.34
11390,0,4.1888,5.4990,,2.8785,2.66e-04,1.33
11400,0,3.1399,3.5445,,2.7354,2.66e-04,1.33
11410,0,2.3722,3.1187,,1.6257,2.65e-04,1.33
11420,0,2.6175,2.8378,,2.3972,2.65e-04,1.32
11430,0,2.4875,3.4600,,1.5151,2.65e-04,1.32
11440,0,4.9885,7.5707,,2.4062,2.65e-04,1.32
11450,0,4.9565,4.8353,,5.0777,2.65e-04,1.32
11460,0,3.6270,4.1437,,3.1103,2.65e-04,1.31
11470,0,3.9202,2.9738,,4.8666,2.65e-04,1.31
11480,0,3.5238,4.2071,,2.8405,2.65e-04,1.31
11490,0,4.7808,5.9734,,3.5883,2.65e-04,1.30
11500,0,4.2297,4.5039,,3.9555,2.65e-04,1.30
11510,0,4.0538,5.8623,,2.2453,2.65e-04,1.30
11520,0,3.8381,4.4692,,3.2071,2.65e-04,1.29
11530,0,5.0994,6.3618,,3.8369,2.65e-04,1.29
11540,0,5.0749,5.9133,,4.2365,2.65e-04,1.29
11550,0,4.9442,4.9079,,4.9805,2.65e-04,1.27
11560,0,6.2578,6.9314,,5.5842,2.65e-04,1.26
11570,0,3.7496,4.0248,,3.4745,2.64e-04,1.26
11580,0,2.6429,3.4466,,1.8391,2.64e-04,1.26
11590,0,4.0971,6.0022,,2.1921,2.64e-04,1.26
11600,0,4.4215,5.3291,,3.5140,2.64e-04,1.25
11610,0,4.1558,4.3877,,3.9240,2.64e-04,1.25
11620,0,4.3910,4.7787,,4.0033,2.64e-04,1.25
11630,0,4.1109,6.4006,,1.8211,2.64e-04,1.25
11640,0,4.6935,6.3250,,3.0619,2.64e-04,1.24
11650,0,5.1944,5.1668,,5.2220,2.64e-04,1.18
11660,0,4.8182,7.4198,,2.2167,2.64e-04,1.18
11670,0,6.3071,4.8534,,7.7609,2.64e-04,1.18
11680,0,5.1550,4.9221,,5.3880,2.64e-04,1.17
11690,0,3.4337,3.1315,,3.7359,2.64e-04,1.17
11700,0,4.8218,5.1307,,4.5129,2.64e-04,1.17
11710,0,1.9174,2.6092,,1.2255,2.64e-04,1.16
11720,0,2.9119,3.7713,,2.0526,2.64e-04,1.16
11730,0,1.8519,2.3282,,1.3757,2.63e-04,1.16
11740,0,3.3990,2.6351,,4.1629,2.63e-04,1.16
11750,0,5.4022,5.5040,,5.3004,2.63e-04,1.15
11760,0,4.4613,5.0504,,3.8722,2.63e-04,1.15
11770,0,3.4203,4.7140,,2.1265,2.63e-04,1.15
11780,0,4.1324,4.4862,,3.7785,2.63e-04,1.15
11790,0,3.4979,2.7386,,4.2572,2.63e-04,1.15
11800,0,4.9717,6.8203,,3.1230,2.63e-04,1.14
11810,0,5.3690,5.3813,,5.3568,2.63e-04,1.14
11820,0,4.6549,3.6004,,5.7095,2.63e-04,1.14
11830,0,4.8146,7.2021,,2.4271,2.63e-04,1.13
11840,0,4.2278,3.9668,,4.4888,2.63e-04,1.13
11850,0,3.3696,4.2522,,2.4871,2.63e-04,1.13
11860,0,3.7845,4.6629,,2.9061,2.63e-04,1.13
11870,0,3.5654,5.1280,,2.0027,2.63e-04,1.12
11880,0,5.3898,6.6367,,4.1429,2.63e-04,1.12
11890,0,3.3567,3.2729,,3.4406,2.62e-04,1.12
11900,0,5.5318,7.8236,,3.2401,2.62e-04,1.12
11910,0,3.9661,4.3273,,3.6049,2.62e-04,1.11
11920,0,2.8168,3.8452,,1.7884,2.62e-04,1.11
11930,0,5.5127,6.7090,,4.3164,2.62e-04,1.11
11940,0,4.3210,4.1986,,4.4433,2.62e-04,1.11
11950,0,2.2606,3.0182,,1.5029,2.62e-04,1.10
11960,0,4.7984,5.9324,,3.6644,2.62e-04,1.10
11970,0,3.2644,4.7962,,1.7327,2.62e-04,1.10
11980,0,4.0355,4.8156,,3.2554,2.62e-04,1.10
11990,0,2.9150,4.2671,,1.5629,2.62e-04,1.09
12000,0,2.6239,3.1532,,2.0947,2.62e-04,1.09
12010,0,5.2394,5.7032,,4.7756,2.62e-04,407.69
12020,0,4.6711,4.9825,,4.3598,2.62e-04,179.98
12030,0,4.6935,6.2404,,3.1465,2.62e-04,115.09
12040,0,4.1186,5.6627,,2.5745,2.62e-04,82.25
12050,0,3.4995,3.4515,,3.5474,2.61e-04,63.11
12060,0,2.4064,2.6501,,2.1627,2.61e-04,52.54
12070,0,4.8427,5.8619,,3.8236,2.61e-04,45.59
12080,0,3.5487,3.5161,,3.5812,2.61e-04,40.01
12090,0,5.5510,6.4852,,4.6168,2.61e-04,34.96
12100,0,4.7635,6.0046,,3.5224,2.61e-04,30.99
12110,0,3.7478,4.1837,,3.3120,2.61e-04,28.17
12120,0,4.9409,6.1253,,3.7564,2.61e-04,25.80
12130,0,5.0741,5.6837,,4.4645,2.61e-04,23.65
12140,0,4.5497,6.6710,,2.4285,2.61e-04,21.80
12150,0,4.6968,6.3388,,3.0548,2.61e-04,20.20
12160,0,5.3446,7.6651,,3.0241,2.61e-04,18.85
12170,0,3.7335,3.4228,,4.0443,2.61e-04,17.75
12180,0,3.2504,3.9801,,2.5207,2.61e-04,16.77
12190,0,4.6615,5.5415,,3.7815,2.61e-04,15.91
12200,0,2.3268,2.7869,,1.8667,2.61e-04,15.18
12210,0,4.2798,3.5022,,5.0573,2.60e-04,14.53
12220,0,4.7206,5.2648,,4.1765,2.60e-04,13.91
12230,0,4.8800,6.8506,,2.9093,2.60e-04,13.35
12240,0,4.2355,4.9314,,3.5397,2.60e-04,12.89
12250,0,4.3987,6.1200,,2.6775,2.60e-04,12.48
12260,0,5.0937,4.9844,,5.2030,2.60e-04,12.14
12270,0,3.3034,4.2227,,2.3841,2.60e-04,11.82
12280,0,2.4404,3.2169,,1.6639,2.60e-04,11.47
12290,0,4.8356,6.0738,,3.5975,2.60e-04,11.05
12300,0,5.4404,6.7134,,4.1675,2.60e-04,10.65
12310,0,4.9112,5.4672,,4.3552,2.60e-04,10.26
12320,0,5.3542,6.7748,,3.9336,2.60e-04,9.89
12330,0,5.1268,5.8696,,4.3840,2.60e-04,9.53
12340,0,4.8178,5.8123,,3.8232,2.60e-04,9.22
12350,0,3.6523,3.6647,,3.6398,2.60e-04,8.93
12360,0,4.5225,4.9028,,4.1422,2.59e-04,8.66
12370,0,2.8192,3.7523,,1.8862,2.59e-04,8.41
12380,0,4.5902,3.8285,,5.3518,2.59e-04,8.16
12390,0,4.7508,7.2564,,2.2452,2.59e-04,7.96
12400,0,5.1791,6.1454,,4.2129,2.59e-04,7.77
12410,0,3.0793,3.5810,,2.5776,2.59e-04,7.58
12420,0,3.9159,3.9805,,3.8512,2.59e-04,7.36
12430,0,5.0517,7.8532,,2.2502,2.59e-04,7.17
12440,0,4.1838,5.8937,,2.4738,2.59e-04,6.99
12450,0,4.4076,6.4378,,2.3774,2.59e-04,6.83
12460,0,4.1799,4.8785,,3.4812,2.59e-04,6.66
12470,0,4.3622,5.6020,,3.1224,2.59e-04,6.50
12480,0,4.2254,4.6782,,3.7726,2.59e-04,5.56
12490,0,2.9095,2.9971,,2.8220,2.59e-04,5.48
12500,0,6.1898,6.2707,,6.1089,2.59e-04,5.40
12510,0,4.6123,6.2787,,2.9460,2.58e-04,5.33
12520,0,2.2295,3.1268,,1.3323,2.58e-04,5.26
12530,0,4.2593,4.6816,,3.8370,2.58e-04,5.19
12540,0,3.1053,3.3838,,2.8268,2.58e-04,5.11
12550,0,3.6099,2.8874,,4.3324,2.58e-04,5.04
12560,0,4.9358,4.8535,,5.0180,2.58e-04,4.96
12570,0,4.3045,4.4579,,4.1511,2.58e-04,4.88
12580,0,6.0130,7.3735,,4.6525,2.58e-04,4.81
12590,0,4.0913,4.3046,,3.8781,2.58e-04,4.75
12600,0,5.3353,7.0440,,3.6265,2.58e-04,4.69
12610,0,3.3325,4.0256,,2.6394,2.58e-04,4.63
12620,0,2.8049,3.1326,,2.4773,2.58e-04,4.58
12630,0,4.1359,5.2269,,3.0449,2.58e-04,4.51
12640,0,3.8997,5.0920,,2.7075,2.58e-04,4.47
12650,0,5.3172,6.2064,,4.4279,2.58e-04,4.42
12660,0,4.9870,6.1199,,3.8541,2.58e-04,4.36
12670,0,3.9184,4.2737,,3.5632,2.57e-04,4.31
12680,0,4.8836,6.5806,,3.1865,2.57e-04,4.26
12690,0,4.9268,6.4851,,3.3685,2.57e-04,4.21
12700,0,4.9757,6.7130,,3.2384,2.57e-04,4.16
12710,0,3.9769,5.5884,,2.3653,8.57e-05,593.03
12720,0,4.5914,4.2342,,4.9487,8.57e-05,265.77
12730,0,4.0644,4.3816,,3.7471,8.57e-05,182.56
12740,0,3.3642,2.5106,,4.2177,8.57e-05,141.56
12750,0,4.8858,5.0959,,4.6756,8.56e-05,114.04
12760,0,4.0087,2.4957,,5.5218,8.56e-05,92.38
12770,0,2.7147,3.4741,,1.9552,8.56e-05,77.29
12780,0,2.3853,2.5731,,2.1975,8.56e-05,67.55
12790,0,5.5741,8.1791,,2.9690,8.55e-05,59.02
12800,0,3.5942,4.6980,,2.4904,8.55e-05,53.11
12810,0,3.9675,5.1906,,2.7444,8.55e-05,48.39
12820,0,4.5648,5.4132,,3.7163,8.55e-05,44.42
12830,0,4.6088,6.1629,,3.0547,8.55e-05,41.02
12840,0,4.8015,6.9876,,2.6154,8.54e-05,38.21
12850,0,3.9398,5.3134,,2.5662,8.54e-05,35.15
12860,0,2.6809,3.2882,,2.0736,8.54e-05,32.12
12870,0,2.4304,3.7143,,1.1465,8.54e-05,29.78
12880,0,4.5516,4.4503,,4.6529,8.53e-05,27.97
12890,0,4.7774,6.3282,,3.2267,8.53e-05,26.40
12900,0,4.8615,6.7638,,2.9592,8.53e-05,24.87
12910,0,3.7926,4.4966,,3.0886,8.53e-05,23.51
12920,0,4.1243,5.3944,,2.8542,8.53e-05,22.25
12930,0,4.1152,5.5463,,2.6840,8.52e-05,21.12
12940,0,4.4773,6.7031,,2.2515,8.52e-05,20.07
12950,0,3.9339,5.3391,,2.5287,8.52e-05,19.15
12960,0,3.5551,3.7137,,3.3965,8.52e-05,18.32
12970,0,5.1509,6.0711,,4.2308,8.51e-05,17.54
12980,0,3.7530,4.7054,,2.8006,8.51e-05,16.97
12990,0,4.0594,3.7000,,4.4188,8.51e-05,16.42
13000,0,4.8707,4.3482,,5.3932,8.51e-05,15.89
13010,0,2.5592,3.5147,,1.6037,8.51e-05,15.41
13020,0,5.0874,6.9710,,3.2039,8.50e-05,15.00
13030,0,4.8798,4.6131,,5.1464,8.50e-05,14.62
13040,0,1.5827,1.7687,,1.3968,8.50e-05,14.27
13050,0,4.4091,5.6702,,3.1480,8.50e-05,13.85
13060,0,4.5646,5.5451,,3.5841,8.49e-05,13.54
13070,0,3.0949,2.1762,,4.0136,8.49e-05,13.23
13080,0,4.8480,6.0686,,3.6275,8.49e-05,12.92
