Epoch,Batch,Total_Loss,CE,KD,Phase,Mag,Mag_Mean,Mag_Std,Phase_Mean,Phase_Std
1,0,10.447301864624023,10.447301864624023,0.0,0.0,0.0,1.3335182666778564,0.47086215019226074,1.5834290981292725,0.9182548522949219
1,10,10.423009872436523,10.423009872436523,0.0,0.0,0.0,1.3326817750930786,0.4730879068374634,1.5819973945617676,0.9163519144058228
1,20,10.362687110900879,10.362687110900879,0.0,0.0,0.0,1.3316891193389893,0.47576022148132324,1.5827240943908691,0.9152265191078186
1,30,10.393884658813477,10.393884658813477,0.0,0.0,0.0,1.3335282802581787,0.47049012780189514,1.5791736841201782,0.9141585230827332
1,40,10.282602310180664,10.282602310180664,0.0,0.0,0.0,1.3287454843521118,0.4837810695171356,1.5806833505630493,0.9121456146240234
1,50,10.374932289123535,10.374932289123535,0.0,0.0,0.0,1.328236699104309,0.4851841926574707,1.5759673118591309,0.908757209777832
1,60,10.31541633605957,10.31541633605957,0.0,0.0,0.0,1.3283944129943848,0.4847816228866577,1.581282138824463,0.9097587466239929
1,70,10.26881217956543,10.26881217956543,0.0,0.0,0.0,1.3257462978363037,0.49206265807151794,1.580342173576355,0.9083436131477356
1,80,10.233305931091309,10.233305931091309,0.0,0.0,0.0,1.322084665298462,0.5020544528961182,1.5800034999847412,0.9062436819076538
1,90,10.279520988464355,10.279520988464355,0.0,0.0,0.0,1.3231909275054932,0.4992097020149231,1.5806771516799927,0.9042322039604187
1,100,10.237517356872559,10.237517356872559,0.0,0.0,0.0,1.3196830749511719,0.5086215138435364,1.5785335302352905,0.9031487107276917
1,110,10.30078411102295,10.30078411102295,0.0,0.0,0.0,1.316868543624878,0.5161064267158508,1.5758001804351807,0.8983832597732544
1,120,10.144119262695312,10.144119262695312,0.0,0.0,0.0,1.3095678091049194,0.5348848700523376,1.574091911315918,0.8942267298698425
1,130,10.14644718170166,10.14644718170166,0.0,0.0,0.0,1.30702805519104,0.5413345098495483,1.571668028831482,0.8930938839912415
1,140,10.245762825012207,10.245762825012207,0.0,0.0,0.0,1.3050646781921387,0.5463611483573914,1.5667476654052734,0.8895492553710938
1,150,10.016548156738281,10.016548156738281,0.0,0.0,0.0,1.300633192062378,0.5571788549423218,1.5693728923797607,0.8857916593551636
1,160,9.877845764160156,9.877845764160156,0.0,0.0,0.0,1.2966270446777344,0.5671411156654358,1.5644214153289795,0.8811740279197693
1,170,10.072309494018555,10.072309494018555,0.0,0.0,0.0,1.2951152324676514,0.5708507895469666,1.5663827657699585,0.8820357918739319
1,180,9.8701171875,9.8701171875,0.0,0.0,0.0,1.291806697845459,0.5788122415542603,1.559195876121521,0.8789864182472229
1,190,10.25265884399414,10.25265884399414,0.0,0.0,0.0,1.295445203781128,0.5707929730415344,1.5640251636505127,0.8798716068267822
1,200,10.101346015930176,10.101346015930176,0.0,0.0,0.0,1.2900829315185547,0.5836123824119568,1.564434289932251,0.8752476572990417
1,210,10.032301902770996,10.032301902770996,0.0,0.0,0.0,1.2863553762435913,0.592335045337677,1.559696078300476,0.8754178285598755
1,220,10.004109382629395,10.004109382629395,0.0,0.0,0.0,1.2853031158447266,0.5950590968132019,1.5554275512695312,0.8740306496620178
1,230,9.911703109741211,9.911703109741211,0.0,0.0,0.0,1.2843339443206787,0.5976372361183167,1.5524330139160156,0.8724339008331299
1,240,10.200542449951172,10.200542449951172,0.0,0.0,0.0,1.2852214574813843,0.5964689254760742,1.5584461688995361,0.8760170936584473
1,250,9.86327075958252,9.86327075958252,0.0,0.0,0.0,1.2786434888839722,0.6111640334129333,1.5543596744537354,0.8756887316703796
1,260,9.785548210144043,9.785548210144043,0.0,0.0,0.0,1.2766735553741455,0.6157732605934143,1.5507774353027344,0.8759819865226746
1,270,10.011985778808594,10.011985778808594,0.0,0.0,0.0,1.279685139656067,0.6096900701522827,1.5569427013397217,0.8774368762969971
1,280,10.163030624389648,10.163030624389648,0.0,0.0,0.0,1.2774949073791504,0.6153759956359863,1.5524890422821045,0.8821077346801758
1,290,9.816455841064453,9.816455841064453,0.0,0.0,0.0,1.2745842933654785,0.6219888925552368,1.5498759746551514,0.8809226751327515
1,300,9.95086669921875,9.95086669921875,0.0,0.0,0.0,1.2744667530059814,0.6225472688674927,1.5522222518920898,0.8799188733100891
1,310,9.930774688720703,9.930774688720703,0.0,0.0,0.0,1.2730433940887451,0.626103937625885,1.5508124828338623,0.8827475309371948
1,320,9.70452880859375,9.70452880859375,0.0,0.0,0.0,1.2698373794555664,0.6336639523506165,1.5525615215301514,0.8867278099060059
1,330,9.711409568786621,9.711409568786621,0.0,0.0,0.0,1.2689181566238403,0.63601154088974,1.5505647659301758,0.8876345157623291
